Ros Timestamp,latitude,longitude,seaHeight,geoidHeight,positionDilutionOfPrecision,horizontalDilutionOfPrecision,verticalDilutionOfPrecision,magneticVariation,trueCourseOverGround,magneticCourseOverGround,speedOverGround,estimatedHorizontalPosError,estimatedVerticalPosError,estimatedPosError,trueEstVelocity,trueNorthVelocity,upVelocity,gpsQuality,nbSat,gsaModeAuto,fixType,utcHour,utcMin,utcSec,validPosition,utcDay,utcMounth,utcYear,mode,prn0,prn1,prn2,prn3,prn4,prn5,prn6,prn7,prn8,prn9,prn10,prn11
1458305455016631600,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,0,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305456017013862,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,1,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305457035892514,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,2,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305458017293239,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,3,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305459016281388,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,4,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305460017445516,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,5,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305461016676817,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,6,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305462034034346,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,7,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305463017248498,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,8,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305464015629788,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,9,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305465016880148,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,10,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305466016090603,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,11,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305467034150260,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,12,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305468015483221,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,13,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305469006854542,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,14,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305470017060472,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,15,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305471007138842,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,16,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305472034546759,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,17,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305473005593751,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,18,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305474016990008,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,19,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305475006083698,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,20,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305476015325023,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,21,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305477023639267,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,22,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305478015926619,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,23,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305479004973203,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,24,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305480016341388,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,25,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305481005581601,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,26,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305482033905872,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,27,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305483005215235,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,28,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305484014242977,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,29,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305485005565053,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,30,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305486014640593,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,31,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305487022109992,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,32,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305488014325323,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,33,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305489004437849,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,34,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305490014696915,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,35,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
